movie_id,title,genres,vote_average,vote_count
2662,House of 1000 Corpses,['Horror'],6,306
77156,Alien Zone,"['Horror', 'Action', 'Thriller', 'ScienceFiction']",4,3
12573,A Serious Man,"['Comedy', 'Drama']",6.6,483
44718,Get Low,"['Comedy', 'Drama', 'Mystery']",6.5,100
11342,Warlock,"['Adventure', 'Comedy', 'Fantasy', 'Horror']",5.8,95
241771,Beyond the Lights,"['Romance', 'Drama']",7,139
34653,A Single Man,"['Drama', 'Romance']",7.3,463
11051,The Last Temptation of Christ,['Drama'],7,201
14578,Outside Providence,"['Romance', 'Comedy', 'Drama']",5.6,30
57825,Bride & Prejudice,"['Drama', 'Comedy', 'Music', 'Romance']",6.5,110
9555,Rabbit-Proof Fence,"['Adventure', 'Drama', 'Action', 'History']",6.8,84
15581,Who's Your Caddy?,['Comedy'],3.8,18
13006,Split Second,"['Thriller', 'Action', 'Horror', 'ScienceFiction', 'Crime']",5.7,63
16651,The Other Side of Heaven,"['Action', 'Adventure', 'Drama', 'Family']",6.7,14
4251,Veer-Zaara,"['Drama', 'Romance']",7.4,64
12400,Redbelt,['Drama'],6.4,76
39053,Cyrus,"['Comedy', 'Drama', 'Romance']",6.1,133
104896,A Dog Of Flanders,"['Drama', 'Family']",6.4,6
14112,Auto Focus,"['Drama', 'Crime']",6.1,56
12271,Factory Girl,['Drama'],6.2,81
71859,We Need to Talk About Kevin,"['Drama', 'Thriller']",7.4,677
226354,The Christmas Candle,"['Drama', 'Family']",5.8,8
48620,The Mighty Macs,"['Action', 'Drama']",5,15
33676,Losin' It,['Comedy'],4.5,31
37080,Mother and Child,"['Drama', 'Romance']",6.7,46
25388,March or Die,"['Action', 'Adventure', 'Drama', 'War']",6.2,16
11687,The Visitors,"['Fantasy', 'Comedy', 'ScienceFiction']",7.1,420
39210,Somewhere,"['Comedy', 'Drama']",6,208
30128,I Hope They Serve Beer in Hell,"['Comedy', 'Drama']",5.7,20
31535,Chairman of the Board,['Comedy'],2.7,13
44835,Hesher,['Drama'],6.7,212
192134,Dom Hemingway,"['Comedy', 'Crime', 'Drama']",5.8,212
1956,Gerry,"['Mystery', 'Drama', 'Adventure']",6.2,68
24985,The Heart of Me,"['Drama', 'Romance']",7.7,5
306745,Freeheld,"['Romance', 'Drama']",7.1,164
47088,The Extra Man,['Comedy'],5.9,29
110402,Hard to Be a God,"['Drama', 'ScienceFiction']",6.7,41
27004,Ca$h,"['Crime', 'Thriller', 'Comedy']",6,73
15013,Wah-Wah,['Drama'],6.3,8
8374,The Boondock Saints,"['Action', 'Thriller', 'Crime']",7.2,837
277519,Z Storm,"['Crime', 'Thriller']",5.8,5
78381,Twixt,"['Horror', 'Thriller']",5,85
164372,The Snow Queen,"['Animation', 'Fantasy']",5.1,47
294512,Alpha and Omega: The Legend of the Saw Tooth Cave,"['Family', 'Animation', 'Comedy', 'Adventure']",6.5,4
8879,Pale Rider,"['Romance', 'Western']",7,251
13001,Stargate: The Ark of Truth,"['Adventure', 'ScienceFiction']",6.9,140
9571,Dazed and Confused,"['Comedy', 'Drama']",7.4,583
13649,High School Musical 2,"['Comedy', 'Drama', 'Family', 'Music']",6.1,843
325373,Two Lovers and a Bear,"['Drama', 'Romance']",6.8,27
334527,Criminal Activities,"['Thriller', 'Crime', 'Drama']",5.8,110
2211,Aimee & Jaguar,"['Drama', 'History', 'Romance']",6.3,20
13919,The Chumscrubber,"['Comedy', 'Drama']",6.7,62
14576,Shade,"['Action', 'Thriller', 'Crime']",6.1,73
82505,House at the End of the Street,"['Horror', 'Thriller']",5.6,555
46738,Incendies,"['Drama', 'War', 'Mystery']",7.9,479
38970,"Remember Me, My Love","['Drama', 'Comedy', 'Romance']",5.8,44
41009,Perrier’s Bounty,"['Action', 'Comedy', 'Crime', 'Drama']",5.1,24
7347,Elite Squad,"['Drama', 'Action', 'Crime']",7.8,504
250546,Annabelle,['Horror'],5.6,1517
38415,Bran Nue Dae,"['Comedy', 'Drama', 'Foreign', 'Romance']",5.2,6
650,Boyz n the Hood,"['Crime', 'Drama']",7.4,364
16620,La Bamba,"['Drama', 'Music']",6.8,116
25113,The Four Seasons,"['Comedy', 'Drama', 'Romance']",6.3,16
11033,Dressed to Kill,"['Horror', 'Mystery', 'Thriller']",6.8,157
34723,The Adventures of Huck Finn,"['Action', 'Adventure', 'Drama', 'Family']",6.2,42
9430,Go,"['Crime', 'Comedy', 'Thriller']",7,196
8998,Friends with Money,"['Comedy', 'Drama', 'Romance']",5.1,128
10514,The Andromeda Strain,"['ScienceFiction', 'Thriller']",7,190
10496,Bats,"['Horror', 'Thriller']",4.1,35
1591,Nowhere in Africa,['Drama'],7,32
76025,Shame,['Drama'],7,875
4836,Layer Cake,"['Drama', 'Thriller', 'Crime']",7,559
14631,The Work and the Glory II: American Zion,['Drama'],8,6
87499,The East,"['Drama', 'Thriller']",6.5,305
18923,A Home at the End of the World,"['Romance', 'Drama']",6.8,45
26665,Aberdeen,"['Drama', 'Comedy', 'Foreign']",7,6
28089,The Messenger,"['Drama', 'History']",7.1,119
62255,Tracker,"['Action', 'Drama', 'Thriller', 'Adventure']",6,16
5708,Control,['Drama'],7.5,200
218,The Terminator,"['Action', 'Thriller', 'ScienceFiction']",7.3,4128
338,"Good bye, Lenin!","['Comedy', 'Drama', 'Romance']",7.4,586
21641,The Damned United,['Drama'],7.2,152
10925,The Return of the Living Dead,"['Comedy', 'Horror']",7.3,267
2293,Mallrats,"['Romance', 'Comedy']",6.8,392
621,Grease,['Romance'],7.2,1581
792,Platoon,"['Drama', 'War', 'Action']",7.5,1205
1777,Fahrenheit 9/11,['Documentary'],6.8,397
642,Butch Cassidy and the Sundance Kid,"['History', 'Drama', 'Western', 'Crime']",7.4,650
433,Mary Poppins,"['Comedy', 'Family', 'Fantasy']",7.4,1183
16619,Ordinary People,['Drama'],7.4,145
1725,West Side Story,"['Crime', 'Drama', 'Music']",7,389
11977,Caddyshack,['Comedy'],6.6,365
20322,The Brothers,"['Comedy', 'Drama', 'Romance']",6.5,10
16158,The Wood,"['Comedy', 'Drama', 'Romance']",7.1,34
629,The Usual Suspects,"['Drama', 'Crime', 'Thriller']",8.1,3254
10160,A Nightmare on Elm Street 5: The Dream Child,"['Horror', 'Thriller']",5.5,245
11452,National Lampoon’s Van Wilder,"['Comedy', 'Romance']",5.9,858
12163,The Wrestler,"['Drama', 'Romance']",7.3,1000
32275,Duel in the Sun,['Western'],6.2,37
13785,Best in Show,['Comedy'],6.7,166
1103,Escape from New York,"['ScienceFiction', 'Action']",6.9,703
36739,School Daze,"['Comedy', 'Drama']",6.2,26
14144,Daddy Day Camp,"['Comedy', 'Family']",4.4,91
10622,Mr. Nice Guy,"['Crime', 'Action', 'Comedy']",6.3,128
13370,A Mighty Wind,"['Comedy', 'Music']",6.6,74
11191,Mystic Pizza,"['Comedy', 'Drama', 'Romance']",5.9,123
10215,Sliding Doors,"['Comedy', 'Drama', 'Fantasy', 'Romance']",6.5,354
25066,Tales from the Hood,"['Crime', 'Horror', 'Thriller']",5.4,32
1523,The Last King of Scotland,['Drama'],7.4,558
11361,Halloween 5: The Revenge of Michael Myers,"['Horror', 'Thriller']",5.2,183
92591,Bernie,"['Comedy', 'Crime', 'Drama']",6.5,320
57612,Dolphins and Whales: Tribes of the Ocean,['Documentary'],8,3
12509,Pollock,"['Drama', 'Romance']",6.6,91
15256,200 Cigarettes,"['Comedy', 'Drama', 'Romance']",6.1,44
83686,The Words,"['Drama', 'Thriller']",6.4,379
80304,Casa De Mi Padre,"['Comedy', 'Western']",5.5,103
28053,City Island,"['Drama', 'Comedy']",6.9,113
67913,The Guard,"['Action', 'Comedy', 'Thriller', 'Crime']",6.8,372
13991,College,['Comedy'],4.8,48
1443,The Virgin Suicides,"['Drama', 'Romance']",7.1,817
8545,Little Voice,"['Comedy', 'Drama']",6.6,61
19556,Miss March,"['Comedy', 'Romance']",5.4,77
231576,Wish I Was Here,"['Drama', 'Comedy']",6.4,300
16172,Simply Irresistible,['Comedy'],5.5,52
13403,Hedwig and the Angry Inch,"['Comedy', 'Music']",7.4,80
15797,Only the Strong,['Action'],6.9,29
347764,Goddess of Love,"['Mystery', 'Drama', 'Thriller', 'Horror']",6.2,9
13537,Shattered Glass,"['Drama', 'History']",6.6,111
20794,Novocaine,"['Comedy', 'Crime', 'Thriller']",6,44
31064,The Business of Strangers,"['Drama', 'Thriller']",5.7,19
576,The Wild Bunch,"['Adventure', 'Western']",7.6,259
13990,The Wackness,['Drama'],6.2,94
11583,The First Great Train Robbery,"['Thriller', 'Adventure', 'Drama', 'Crime']",6.6,74
18602,Morvern Callar,['Drama'],7.2,34
27549,Beastmaster 2: Through the Portal of Time,"['Action', 'Adventure', 'Fantasy', 'ScienceFiction']",4.6,17
59728,The 5th Quarter,['Drama'],4.7,12
10930,The Flower of Evil,['Drama'],5.7,10
32395,The Greatest,['Drama'],6.2,34
58882,Snow Flower and the Secret Fan,"['Drama', 'History']",5.3,22
7547,Come Early Morning,"['Drama', 'Romance']",5.9,10
35944,Lucky Break,"['Action', 'Comedy']",6.5,11
42222,Julia,['Drama'],6.3,30
13827,"Surfer, Dude",['Comedy'],4.7,25
44260,Lake of Fire,['Documentary'],8,10
9282,11:14,"['Crime', 'Drama', 'Thriller']",6.8,206
38940,Men of War,"['Action', 'Thriller']",5.4,29
35689,Don McKay,"['Crime', 'Mystery', 'Thriller']",5.4,21
97614,Deadfall,"['Crime', 'Drama', 'Thriller']",5.6,224
37206,A Shine of Rainbows,"['Drama', 'Family']",6.3,14
58626,The Hit List,"['Action', 'Thriller']",5.2,73
183894,Emma,"['Romance', 'Comedy', 'Drama']",7.6,38
837,Videodrome,"['Horror', 'Mystery', 'ScienceFiction']",7.1,454
1555,The Spanish Apartment,"['Drama', 'Comedy', 'Romance']",7,266
244783,Song One,['Drama'],5.5,87
16564,Winter in Wartime,"['Drama', 'History', 'War']",6.8,66
168027,Freaky Deaky,['Comedy'],4.9,18
3482,The Train,"['Action', 'Drama', 'Thriller', 'War']",7.2,72
135595,Trade Of Innocents,"['Drama', 'Thriller']",5.5,12
8982,The Protector,"['Action', 'Crime', 'Drama', 'Thriller']",6.8,167
89861,Stiff Upper Lips,['Comedy'],10,1
455,Bend It Like Beckham,"['Comedy', 'Drama', 'Romance']",6.2,578
57022,Sunshine State,['Drama'],6,10
14351,Crossover,"['Action', 'Adventure', 'Drama']",4.2,10
147767,Khiladi 786,"['Action', 'Comedy']",4.7,11
10664,[REC]²,"['Thriller', 'Horror']",6.4,489
55567,Standing Ovation,"['Comedy', 'Music', 'Family']",3.9,6
9277,The Sting,"['Comedy', 'Crime', 'Drama']",7.9,622
9443,Chariots of Fire,"['Drama', 'History']",6.8,207
16186,Diary of a Mad Black Woman,"['Comedy', 'Drama', 'Romance']",6.4,71
7863,Shine,['Drama'],7.3,131
138697,Don Jon,"['Romance', 'Comedy', 'Drama']",5.9,1671
11901,High Plains Drifter,['Western'],7.4,278
1548,Ghost World,"['Comedy', 'Drama']",7.1,426
11889,Iris,"['Drama', 'Romance']",6.2,47
33155,Galaxina,"['Comedy', 'ScienceFiction']",3.3,16
5528,The Chorus,['Drama'],7.5,526
321,Mambo Italiano,"['Comedy', 'Romance']",5.6,28
4997,Wonderland,"['Crime', 'Drama', 'Mystery', 'Thriller']",6.2,73
925,Do the Right Thing,['Drama'],7.6,292
27451,Harvard Man,['Drama'],4.8,15
73532,Le Havre,"['Drama', 'Comedy']",6.8,97
979,Irreversible,"['Drama', 'Thriller', 'Crime', 'Mystery']",7.1,538
193722,R100,"['Comedy', 'Drama']",5.4,31
7913,Rang De Basanti,['Drama'],7.2,97
253253,Animals,['Drama'],6.2,9
51995,Salvation Boulevard,"['Comedy', 'Thriller', 'Action', 'Drama']",5.6,28
13173,The Ten,['Comedy'],4.9,57
22908,A Room for Romeo Brass,"['Drama', 'Comedy', 'Foreign']",7.3,18
70670,Headhunters,"['Thriller', 'Crime']",7.1,399
84204,Grabbers,"['ScienceFiction', 'Comedy', 'Thriller', 'Horror']",6,140
25248,Saint Ralph,"['Comedy', 'Drama']",7.3,24
230266,Miss Julie,['Drama'],5.9,45
16633,Somewhere in Time,"['ScienceFiction', 'Drama', 'Fantasy', 'Romance']",7.2,102
63006,Dum Maaro Dum,"['Drama', 'Action', 'Crime', 'Foreign']",5.4,7
91586,Insidious: Chapter 2,"['Horror', 'Thriller']",6.5,1211
215,Saw II,['Horror'],6.3,1251
333371,10 Cloverfield Lane,"['Thriller', 'ScienceFiction', 'Drama']",6.8,2468
9012,Jackass: The Movie,"['Documentary', 'Comedy']",6.1,345
345911,Lights Out,"['Horror', 'Thriller']",6.3,1129
72571,Paranormal Activity 3,['Horror'],5.9,669
242512,Ouija,['Horror'],4.9,983
10072,A Nightmare on Elm Street 3: Dream Warriors,"['Horror', 'Thriller']",6.5,354
211954,Instructions Not Included,"['Comedy', 'Drama']",7.5,205
82990,Paranormal Activity 4,['Horror'],5.2,563
29912,The Robe,['Drama'],6.4,42
11843,The Return of the Pink Panther,['Comedy'],6.7,137
11284,Freddy's Dead: The Final Nightmare,"['Horror', 'Thriller', 'Comedy']",5.1,272
504,Monster,"['Crime', 'Drama']",7,485
173,"20,000 Leagues Under the Sea","['Adventure', 'Drama', 'ScienceFiction']",6.8,157
227348,Paranormal Activity: The Marked Ones,"['Horror', 'Thriller']",5.2,449
1955,The Elephant Man,"['Drama', 'History']",7.9,719
152532,Dallas Buyers Club,"['Drama', 'History']",7.9,2886
243940,The Lazarus Effect,"['Thriller', 'Horror']",5.1,505
77,Memento,"['Mystery', 'Thriller']",8.1,4028
157547,Oculus,['Horror'],6.3,1050
2295,Clerks II,['Comedy'],6.9,398
71,Billy Elliot,"['Drama', 'Comedy', 'Music']",7.4,750
147773,The Way Way Back,"['Comedy', 'Drama']",7.1,688
16096,House Party 2,['Comedy'],4.7,21
24266,The Man from Snowy River,"['Family', 'Drama', 'Action', 'Western', 'Romance']",6.8,37
16508,Doug's 1st Movie,"['Animation', 'Family', 'Comedy']",5.4,22
2895,The Apostle,['Drama'],6.1,38
15660,Mommie Dearest,['Drama'],6.5,54
59968,Our Idiot Brother,"['Comedy', 'Drama']",5.9,365
323677,Race,"['Action', 'Drama']",7.1,478
19848,The Players Club,['Drama'],6.4,14
256274,"As Above, So Below","['Horror', 'Thriller']",6.1,766
235271,Addicted,"['Drama', 'Thriller']",5.4,63
45153,Eve's Bayou,['Drama'],6.1,27
284293,Still Alice,['Drama'],7.5,1104
24973,The Egyptian,"['History', 'Drama']",6,11
21610,Nighthawks,"['Action', 'Crime', 'Thriller']",6.4,86
10283,Friday the 13th Part VIII: Jason Takes Manhattan,"['Horror', 'Thriller']",4.8,191
8346,My Big Fat Greek Wedding,"['Comedy', 'Drama', 'Romance']",6.2,671
122081,Spring Breakers,"['Drama', 'Crime']",5,1551
10987,Halloween: The Curse of Michael Myers,"['Horror', 'Thriller']",5,170
1391,Y Tu Mamá También,"['Drama', 'Romance']",7.3,315
747,Shaun of the Dead,"['Horror', 'Comedy']",7.5,2420
14745,The Haunting of Molly Hartley,"['Drama', 'Horror']",4.3,48
26748,Lone Star,"['Drama', 'Mystery', 'Romance']",6.9,77
11357,Halloween 4: The Return of Michael Myers,"['Horror', 'Thriller']",5.9,209
24913,April Fool's Day,"['Horror', 'Mystery']",5.8,73
13776,Diner,"['Comedy', 'Drama']",6.9,83
14854,Lone Wolf McQuade,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller', 'Western']",5.5,67
50357,Apollo 18,"['Horror', 'Thriller', 'ScienceFiction']",5,356
13090,Sunshine Cleaning,"['Comedy', 'Drama']",6.5,255
192141,No Escape,"['Action', 'Thriller']",6.7,777
16441,The Beastmaster,"['Action', 'Fantasy']",6,97
29996,Solomon and Sheba,"['Drama', 'History', 'Romance', 'War']",5.4,8
351819,Fifty Shades of Black,"['Romance', 'Comedy']",4.3,331
14834,Not Easily Broken,"['Drama', 'Romance']",6.3,9
22649,A Farewell to Arms,"['Drama', 'Romance', 'War']",6.2,28
378200,The Perfect Match,"['Comedy', 'Romance']",5.2,42
20455,Digimon: The Movie,"['Fantasy', 'Animation', 'ScienceFiction', 'Family']",6.2,72
13193,Saved!,"['Comedy', 'Drama']",6.3,147
11042,The Barbarian Invasions,"['Comedy', 'Crime', 'Drama']",6.7,77
10786,Robin and Marian,"['Action', 'Adventure', 'Drama', 'Romance']",6.6,50
12484,The Forsaken,"['Action', 'Adventure', 'Horror', 'Thriller']",4.9,47
17339,Force 10 from Navarone,"['Action', 'Adventure', 'War', 'Thriller']",6.4,91
11959,UHF,['Comedy'],6.7,89
9900,Grandma's Boy,['Comedy'],6.6,220
14662,Slums of Beverly Hills,"['Comedy', 'Drama']",6.5,44
335,Once Upon a Time in the West,['Western'],8.1,1128
15745,Made,"['Action', 'Comedy', 'Thriller']",6.3,55
17431,Moon,"['ScienceFiction', 'Drama']",7.6,1794
21014,Keeping Up with the Steins,['Comedy'],5.2,18
78394,Sea Rex 3D: Journey to a Prehistoric World,['Documentary'],5.9,11
10217,The Sweet Hereafter,['Drama'],6.8,103
46332,Of Gods and Men,"['Drama', 'History']",6.5,91
13996,Bottle Shock,"['Comedy', 'Drama']",6.6,60
3028,Jekyll and Hyde ... Together Again,"['Comedy', 'Horror', 'ScienceFiction']",4.6,5
1024,Heavenly Creatures,"['Drama', 'Fantasy']",7,294
343795,90 Minutes in Heaven,['Drama'],5.4,40
45658,Everything Must Go,"['Comedy', 'Drama', 'Romance']",6,208
16148,Zero Effect,"['Comedy', 'Crime', 'Mystery', 'Thriller']",6,55
4553,The Machinist,"['Thriller', 'Drama']",7.3,1247
36351,Light Sleeper,"['Drama', 'Crime']",5.7,15
245916,Kill the Messenger,"['Thriller', 'Crime', 'Drama', 'Mystery']",6.6,355
27585,Rabbit Hole,['Drama'],6.9,165
1415,Party Monster,"['Comedy', 'Drama', 'Crime']",5.9,58
313922,Green Room,"['Horror', 'Crime', 'Thriller']",6.7,683
14474,The Oh in Ohio,"['Comedy', 'Drama', 'Romance']",5.8,27
199933,Atlas Shrugged Part III: Who is John Galt?,"['Drama', 'ScienceFiction', 'Mystery']",3.9,15
13685,Bottle Rocket,"['Comedy', 'Crime', 'Drama']",6.8,281
8744,Albino Alligator,"['Crime', 'Drama', 'Thriller']",5.6,45
38428,"Gandhi, My Father","['Drama', 'Foreign', 'History']",6,2
8847,Standard Operating Procedure,['Documentary'],6.6,14
39269,Out of the Blue,['Drama'],6.5,17
10844,Out of the Blue,['Drama'],5.9,18
46838,Tucker and Dale vs Evil,"['Comedy', 'Horror']",7.3,847
51384,"Lovely, Still","['Drama', 'Romance']",6.2,13
56930,Tycoon,"['Action', 'Drama', 'Romance']",6.6,4
41730,Desert Blue,"['Comedy', 'Drama']",5.5,9
18442,Decoys,"['Horror', 'ScienceFiction', 'Thriller']",4.7,33
298312,The Visit,"['Horror', 'Thriller']",6,1360
11600,Redacted,"['Drama', 'War']",6.2,37
71547,Fascination,"['Romance', 'Thriller']",3.8,4
57876,Area 51,"['Horror', 'Thriller', 'ScienceFiction']",4.2,151
77495,Sleep Tight,['Thriller'],7,202
13849,The Cottage,"['Horror', 'Comedy', 'Crime', 'Thriller']",6.3,80
14849,Dead Like Me: Life After Death,"['Drama', 'Fantasy', 'Comedy']",5.8,65
12486,Farce of the Penguins,"['Comedy', 'Documentary']",3.2,13
19615,Flying By,['Drama'],7,2
244403,Rudderless,"['Music', 'Drama', 'Comedy']",7.4,105
292481,Henry & Me,"['Family', 'Animation']",3,3
340816,Christmas Eve,"['Romance', 'Comedy']",6.1,24
78814,We Have Your Husband,"['TVMovie', 'Crime', 'Drama', 'Thriller']",5,3
297596,Dying of the Light,"['Thriller', 'Drama']",4.5,118
299552,Born Of War,"['Action', 'Thriller', 'War']",4.1,7
11935,Capricorn One,"['Drama', 'Action', 'Thriller', 'ScienceFiction']",6.4,131
113406,Should've Been Romeo,"['Comedy', 'Drama']",0,0
447027,Running Forever,['Family'],0,0
290825,Yoga Hosers,"['Comedy', 'Fantasy', 'Horror', 'Thriller']",4.7,102
361159,Navy Seals vs. Zombies,"['Horror', 'Action']",3.5,36
12555,I Served the King of England,"['Comedy', 'Drama']",7,22
31175,Soul Kitchen,"['Drama', 'Comedy']",7.1,116
12498,Sling Blade,['Drama'],7.4,231
77949,The Awakening,"['Horror', 'Thriller']",6.3,458
1690,Hostel,['Horror'],5.7,887
8435,A Cock and Bull Story,"['Comedy', 'Drama']",6.2,43
64720,Take Shelter,"['Thriller', 'Drama']",7.1,471
49365,Lady in White,"['Horror', 'Thriller']",6.3,25
11404,Driving Lessons,"['Drama', 'Comedy']",6.3,47
300706,Let's Kill Ward's Wife,['Comedy'],5.5,76
16337,The Texas Chainsaw Massacre 2,['Horror'],5.9,139
11577,Pat Garrett & Billy the Kid,['Western'],7.2,65
77987,Only God Forgives,"['Drama', 'Thriller', 'Crime']",5.6,862
40185,Camping Sauvage,"['Drama', 'Romance']",4.8,4
68202,Without Men,"['Comedy', 'Romance']",4.6,8
8981,Dear Frankie,"['Drama', 'Family']",7,46
10914,All Hat,"['Action', 'Comedy', 'Drama', 'Western']",1,1
50848,The Names of Love,"['Drama', 'Comedy', 'Romance']",7.3,93
166624,Treading Water,"['Drama', 'Comedy']",5.6,6
10822,Savage Grace,['Drama'],5.7,60
9336,Police Academy,"['Comedy', 'Crime']",6.5,602
5689,The Blue Lagoon,"['Romance', 'Adventure', 'Drama']",5.8,408
712,Four Weddings and a Funeral,"['Comedy', 'Drama', 'Romance']",6.6,632
13342,Fast Times at Ridgemont High,['Comedy'],7,322
10339,Moby Dick,"['Adventure', 'Drama']",6.9,89
1429,25th Hour,"['Crime', 'Drama']",7.2,629
9303,Bound,"['Crime', 'Drama', 'Romance', 'Thriller']",6.9,198
641,Requiem for a Dream,"['Crime', 'Drama']",7.9,2443
27686,State Fair,"['Music', 'Romance']",6.2,19
65749,Tango,"['Drama', 'Foreign', 'Romance']",6.8,6
6106,Salvador,['Drama'],7,71
252680,Moms' Night Out,['Comedy'],5.5,121
141,Donnie Darko,"['Fantasy', 'Drama', 'Mystery']",7.7,3452
66607,Saving Private Perez,"['Action', 'Comedy', 'Foreign']",6.1,18
17139,Character,"['Drama', 'Foreign', 'History']",7.7,25
12079,Spun,"['Comedy', 'Crime', 'Drama']",6.6,132
39800,Life During Wartime,"['Comedy', 'Drama']",6.3,30
4550,Sympathy for Lady Vengeance,"['Drama', 'Thriller']",7.4,356
62116,Mozart's Sister,['Drama'],6.2,13
9991,Mean Machine,"['Comedy', 'Drama']",6,157
13807,Exiled,"['Action', 'Crime', 'Thriller']",7,46
68818,Blackthorn,"['Adventure', 'Action', 'Western']",6.6,73
12093,Lilya 4-ever,"['Crime', 'Drama']",7.7,139
36419,After.Life,"['Drama', 'Horror', 'Mystery', 'Thriller']",5.4,251
281730,Fugly,"['Comedy', 'Drama', 'Thriller']",5.3,2
510,One Flew Over the Cuckoo's Nest,['Drama'],8.2,2919
362105,R.L. Stine's Monsterville: The Cabinet of Souls,"['Comedy', 'Horror']",6.9,35
10970,Silent Movie,['Comedy'],6.7,78
375290,Airlift,"['Thriller', 'Action', 'Drama', 'History']",7.3,57
17663,Anne of Green Gables,"['Drama', 'Family']",8.2,68
270938,Falcon Rising,"['Adventure', 'Action']",5.5,71
116613,The Sweeney,"['Action', 'Drama', 'Crime']",5.7,109
11826,Sexy Beast,"['Crime', 'Drama', 'Thriller']",7,217
29920,Easy Money,"['Drama', 'Thriller', 'Crime']",6.5,63
1088,Whale Rider,"['Drama', 'Family']",7.1,111
26379,Paa,"['Drama', 'Family', 'Foreign']",6.6,19
34069,Cargo,"['Thriller', 'Mystery', 'ScienceFiction']",5.9,140
10947,High School Musical,"['Comedy', 'Drama', 'Family', 'Music', 'TVMovie']",6.1,1000
47452,Love and Death on Long Island,"['Drama', 'Romance', 'Foreign']",6.9,11
3040,Night Watch,"['Fantasy', 'Action', 'Thriller']",6.3,210
11386,The Crying Game,"['Romance', 'Crime', 'Drama', 'Thriller']",6.9,176
10246,Porky's,['Comedy'],6.1,183
29426,Survival of the Dead,"['Horror', 'ScienceFiction']",4.6,116
10331,Night of the Living Dead,['Horror'],7.5,580
153,Lost in Translation,['Drama'],7.3,1895
703,Annie Hall,"['Comedy', 'Drama', 'Romance']",7.8,1010
27191,The Greatest Show on Earth,"['Action', 'Drama', 'Romance']",6.6,50
1365,Monster's Ball,"['Drama', 'Romance']",6.5,250
287424,Maggie,['Horror'],5.2,593
451,Leaving Las Vegas,"['Drama', 'Romance']",7.1,360
165864,Hansel and Gretel Get Baked,"['Horror', 'Comedy']",4.8,67
987,The Front Page,"['Romance', 'Drama', 'Comedy']",6.9,68
241251,The Boy Next Door,['Thriller'],4.1,1022
40494,Trapeze,['Drama'],6.4,22
39781,The Kids Are All Right,"['Comedy', 'Drama']",6.5,506
8337,They Live,"['Action', 'Horror', 'ScienceFiction', 'Thriller']",7.1,550
5925,The Great Escape,"['Adventure', 'Drama', 'History', 'Thriller', 'War']",7.8,717
8357,What the #$*! Do We (K)now!?,['Documentary'],5.8,34
146203,The Last Exorcism Part II,"['Horror', 'Thriller']",4.4,203
85350,Boyhood,['Drama'],7.5,1971
512,Scoop,"['Comedy', 'Mystery']",6.4,420
13408,The Wash,"['Action', 'Comedy']",5.3,26
47816,3 Strikes,"['Action', 'Comedy', 'Romance']",5.9,15
10744,The Cooler,"['Drama', 'Romance']",6.7,89
11536,The Misfits,"['Drama', 'Action', 'Romance']",6.8,72
9782,The Night Listener,"['Drama', 'Thriller']",5.5,57
18713,The Jerky Boys,"['Comedy', 'Crime']",4.8,10
6537,The Orphanage,"['Horror', 'Drama', 'Thriller']",7.1,633
184345,A Haunted House 2,"['Comedy', 'Horror']",5.4,346
1809,The Rules of Attraction,"['Comedy', 'Drama', 'Romance']",6.3,168
2370,Topaz,"['Action', 'Drama', 'Mystery', 'Thriller']",6.1,77
9809,Let's Go to Prison,"['Comedy', 'Crime']",5.5,69
5,Four Rooms,"['Crime', 'Comedy']",6.5,530
11013,Secretary,"['Comedy', 'Drama', 'Romance']",6.7,376
19153,The Real Cancun,['Documentary'],3.3,8
10132,Talk Radio,['Drama'],6.7,46
16448,Waiting for Guffman,"['Music', 'Comedy']",7.3,63
15122,Love Stinks,"['Comedy', 'Romance']",5.4,11
8141,You Kill Me,"['Comedy', 'Crime', 'Thriller', 'Romance']",6.2,80
1546,Thumbsucker,"['Comedy', 'Drama']",6.1,67
48572,Red State,"['Horror', 'Action', 'Thriller']",5.9,316
14517,Mirrormask,['Fantasy'],6.6,102
89708,Samsara,"['Drama', 'Documentary']",8,167
27551,The Barbarians,"['Fantasy', 'Adventure']",5.1,8
64678,The Art of Getting By,"['Drama', 'Romance']",6.5,415
309503,Zipper,"['Thriller', 'Drama']",5.5,58
14293,Poolhall Junkies,"['Comedy', 'Drama', 'Thriller']",6.5,25
15059,The Loss of Sexual Innocence,['Drama'],5.2,9
103328,Holy Motors,"['Drama', 'Fantasy']",6.9,228
157847,Joe,['Drama'],6.5,338
25719,Shooting Fish,"['Crime', 'Comedy', 'Romance']",7,23
48309,Prison,"['Crime', 'Drama', 'Horror', 'Thriller']",6.7,27
27723,Psycho Beach Party,['Comedy'],6,26
20468,The Big Tease,"['Comedy', 'Foreign']",5.8,6
242575,"Guten Tag, Ramón",['Drama'],8.1,18
44945,Trust,"['Crime', 'Drama', 'Thriller']",6.6,307
29122,An Everlasting Piece,"['Comedy', 'Crime']",6,1
125123,Among Giants,"['Comedy', 'Romance']",4.5,2
111190,Adore,['Drama'],6.1,291
133575,The Velocity of Gary,"['Drama', 'Romance']",4.2,5
54580,Mondays in the Sun,['Drama'],7.1,36
